"82259"|"T162902"|1280.00|800.00
"82259"|"T162903"|1280.00|800.00
"82259"|"T163001"|1280.00|800.00
"82259"|"T163002"|1280.00|800.00
"82259"|"T163003"|1280.00|800.00
"82259"|"T163004"|1280.00|800.00
"82259"|"T163005"|1280.00|600.00
"82259"|"T163006"|1280.00|600.00
"82259"|"T163007"|1280.00|600.00
"82259"|"T163008"|1280.00|600.00
"82259"|"T163009"|1280.00|600.00
"82259"|"T163010"|1280.00|600.00
"82259"|"T163011"|1280.00|600.00
"82259"|"T163012"|1280.00|600.00
"82259"|"T163013"|1280.00|600.00
"82259"|"T163014"|1280.00|600.00
"82259"|"T163015"|1280.00|600.00
"82259"|"T163016"|1280.00|600.00
"82259"|"T163017"|1280.00|600.00
"82259"|"T163018"|1280.00|600.00
"82259"|"T163019"|1280.00|600.00
"82259"|"T163020"|1280.00|600.00
"82259"|"T163021"|1280.00|600.00
"82259"|"T163022"|1280.00|600.00
"88147"|"T150301"|1050.00|600.00
"88147"|"T150302"|1050.00|600.00
"88147"|"T150303"|1050.00|600.00
"88147"|"T150304"|1050.00|600.00
"88147"|"T150305"|1050.00|600.00
"88147"|"T150306"|1050.00|600.00
"88147"|"T150307"|1050.00|600.00
"88147"|"T150308"|1050.00|600.00
"88147"|"T150309"|1050.00|600.00
"88147"|"T150310"|1050.00|600.00
"88147"|"T150311"|1050.00|600.00
"88147"|"T150312"|1050.00|600.00
"88147"|"T150313"|1050.00|600.00
"88147"|"T150314"|1050.00|600.00
"88147"|"T150315"|1050.00|600.00
"88147"|"T150316"|1050.00|600.00
"88147"|"T150317"|1050.00|600.00
"88147"|"T150318"|1050.00|600.00
"88147"|"T150319"|1050.00|600.00
"88147"|"T150320"|1050.00|600.00
"88147"|"T150321"|1050.00|600.00
"88147"|"T150322"|1050.00|600.00
"88147"|"T150323"|1050.00|600.00
"88147"|"T150324"|1050.00|600.00
"88147"|"T150325"|1050.00|600.00
"88147"|"T150326"|1050.00|600.00
"88147"|"T150801"|932.00|400.00
"88147"|"T150802"|932.00|400.00
"88147"|"T150803"|1095.00|800.00
"88147"|"T150804"|932.00|400.00
"88147"|"T150805"|932.00|400.00
"88147"|"T150806"|932.00|400.00
"88147"|"T150807"|932.00|400.00
"88147"|"T150808"|932.00|400.00
